担当者,アーティスト,曲名（optional）,URL,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,ジャンル,id,name,artists,genre,popularity,duration_ms,tempo,key,mode,key_confidence,energy,danceability,valence,instrumentalness,acousticness,loudness,segments_count,segments_avg_duration,beats_count,beats_regularity
忠地,BackNumber,ハッピーエンド,https://open.spotify.com/intl-ja/track/4GqO80eGXA542oTvlYv4LS?si=8c75ff842efb4f21,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,失恋ソング,2k8cvzkBwoQd8vVxZ7uuRg,黒い羊,['Keyakizaka46'],j-idol,46.0,307600.0,103.36,8.0,1.0,0.54,0.37,0.45,0.79,0.73,0.96,0.13,42.0,0.58,42.0,0.97
忠地,BackNumber,クリスマスソング,https://open.spotify.com/intl-ja/track/5P8ZvBQoCrujjNcLAxO3Su?si=fefe47ac0f6545f8,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,6MmOpSGiXnjjvpBFFCxnBM,誰がその鐘を鳴らすのか？,['Keyakizaka46'],j-idol,41.0,245166.0,143.55,4.0,1.0,0.57,0.33,0.56,0.8,0.76,0.96,0.26,37.0,0.42,37.0,0.95
忠地,BackNumber,瞬き,https://open.spotify.com/intl-ja/track/7hIfpcdUZcyCKHYy8gp49E?si=d07c82c8fb9c4c01,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,4Arae8hvCXOLiofE0VcnFo,世界には愛しかない,['Keyakizaka46'],j-idol,44.0,296400.0,136.0,7.0,1.0,0.59,0.39,0.44,0.8,0.72,0.94,0.09,67.0,0.44,67.0,0.93
忠地,BackNumber,オールドファッション,https://open.spotify.com/intl-ja/track/0Xn30nT5EKFPsWvpiJ2Iav?si=627f8449cb7b4dbf,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,6uR92injo4PDzSrOPRFfHt,シュガーソングとビターステップ,['UNISON SQUARE GARDEN'],rock,59.0,253226.0,132.51,6.0,0.0,0.58,0.34,0.56,0.5,0.76,0.96,0.24,31.0,0.45,31.0,0.94
忠地,BackNumber,HAPPY BIRTHDAY,https://open.spotify.com/intl-ja/track/4FMz2RFrbDGzJO7K4D0vS3?si=01528fb7ba6043d6,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,失恋ソング,0opkjjC7nn6YO8NXzkDAPP,オリオンをなぞる,['UNISON SQUARE GARDEN'],rock,50.0,263733.0,92.29,4.0,1.0,0.62,0.37,0.4,0.79,0.75,0.93,0.21,44.0,0.65,44.0,0.9
忠地,BackNumber,わたがし,https://open.spotify.com/intl-ja/track/37rQZTnbIE9JRJYzX2wCiw?si=18a1db2d65c34736,Happy/Excited,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,0lPfqcI3A8gQ9971nXxgq6,カオスが極まる,['UNISON SQUARE GARDEN'],rock,56.0,230586.0,97.51,7.0,1.0,0.54,0.35,0.39,0.78,0.74,0.96,0.22,47.0,0.62,47.0,0.86
忠地,欅坂,サイレントマジョリティー,https://open.spotify.com/intl-ja/track/6aZfTPxaGl5BayfBGqdmC2?si=a96d53ae7b4148f4,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,応援ソング,5pOkBPwiJmEsaubkCyAsne,君の瞳に恋してない,['UNISON SQUARE GARDEN'],j-rock,48.0,253440.0,86.13,7.0,1.0,0.6,0.35,0.45,0.78,0.75,0.95,0.21,12.0,0.7,12.0,0.83
忠地,欅坂,不協和音,https://open.spotify.com/intl-ja/track/1CAIveeC0CUY0KbENoNU3X?si=8efca18e0d42493a,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,3a5ROrkoS0v02BvZB7JHYr,イト,['UNISON SQUARE GARDEN'],j-rock,49.0,213462.0,147.66,2.0,1.0,0.61,0.36,0.53,0.8,0.74,0.96,0.17,66.0,0.41,66.0,0.96
忠地,欅坂,ガラスを割れ！,https://open.spotify.com/intl-ja/track/39qb24UzQYpSohTY9gUz80?si=7d20a7fec32f4d06,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,3MPDbVQCpr5qwUsJpbQJQt,kaleido proud fiesta,['UNISON SQUARE GARDEN'],rock,42.0,221666.0,92.29,7.0,0.0,0.55,0.38,0.37,0.49,0.75,0.93,0.21,47.0,0.65,47.0,0.87
忠地,欅坂,風に吹かれても,https://open.spotify.com/intl-ja/track/2WTurc6P0qxHFfQliKKIpz?si=a61ccaedd8334d29,Happy/Excited,Relax/Chill,Happy/Excited,Relax/Chill,恋愛ソング,7lUaEsQVwvNEjaJNcvc1CN,サウダージ,['PornoGraffitti'],j-pop,64.0,261239.0,120.19,4.0,1.0,0.53,0.38,0.49,0.8,0.75,0.94,0.17,56.0,0.5,56.0,0.93
忠地,欅坂,アンビバレント,https://open.spotify.com/intl-ja/track/5WDKR3hzbHiXWgbMPyOcLk?si=6f7df5ed87444c5e,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,3u924ZVORBYBPETTj6P12m,アゲハ蝶,['PornoGraffitti'],j-pop,54.0,281333.0,114.84,4.0,1.0,0.52,0.39,0.49,0.8,0.74,0.91,0.17,55.0,0.52,55.0,0.96
忠地,欅坂,黒い羊,https://open.spotify.com/intl-ja/track/2k8cvzkBwoQd8vVxZ7uuRg?si=554a939047ca45da,Relax/Chill,Angry/Frustrated,Tired/Sad,Relax/Chill,鬱ソング,4sfyPVdB6KTRgpbi1UGVDx,ミュージック・アワー,['PornoGraffitti'],j-pop,56.0,275866.0,136.0,2.0,1.0,0.58,0.39,0.51,0.8,0.75,0.94,0.15,66.0,0.44,66.0,0.93
忠地,欅坂,避雷針,https://open.spotify.com/intl-ja/track/2k8cvzkBwoQd8vVxZ7uuRg?si=554a939047ca45da,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,鬱ソング,1c7alUM5wJn6O0rG3Gio7I,メリッサ,['PornoGraffitti'],j-pop,57.0,274773.0,84.72,9.0,1.0,0.57,0.37,0.39,0.78,0.75,0.94,0.2,40.0,0.71,40.0,0.9
忠地,欅坂,誰がその鐘を鳴らすのか,https://open.spotify.com/intl-ja/track/6MmOpSGiXnjjvpBFFCxnBM?si=81ebdf247c264edf,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,6wow9d9i3AB2ltYCeBWFsY,アポロ,['PornoGraffitti'],j-pop,57.0,259040.0,95.7,2.0,1.0,0.56,0.37,0.4,0.79,0.75,0.94,0.21,46.0,0.63,46.0,0.92
忠地,欅坂,世界には愛しかない,https://open.spotify.com/intl-ja/track/4Arae8hvCXOLiofE0VcnFo?si=56f7a3d474c64db6,Happy/Excited,Relax/Chill,Happy/Excited,Happy/Excited,メッセージソング,5SfJVMleHrH9tDxhXHrobX,オー！リバル,['PornoGraffitti'],j-rock,49.0,295933.0,129.2,4.0,0.0,0.49,0.38,0.51,0.5,0.74,0.94,0.14,60.0,0.46,60.0,0.96
忠地,UNISON SQUARE GARDEN,シュガーソングとビターステップ,https://open.spotify.com/intl-ja/track/6uR92injo4PDzSrOPRFfHt?si=ba470d53b8b14731,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,3wWPWoE2b7enVy5SIqMqm9,THE DAY,['PornoGraffitti'],j-rock,55.0,241626.0,123.05,3.0,0.0,0.61,0.35,0.39,0.49,0.74,0.96,0.21,60.0,0.49,60.0,0.9
忠地,UNISON SQUARE GARDEN,オリオンをなぞる,https://open.spotify.com/intl-ja/track/0opkjjC7nn6YO8NXzkDAPP?si=ddc5268c172e473d,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,2VIK6jaaKghS4QPHr6sAkv,あいつら全員同窓会,['ZUTOMAYO'],j-pop,57.0,254506.0,129.2,10.0,0.0,0.55,0.37,0.49,0.5,0.75,0.93,0.21,62.0,0.46,62.0,0.93
忠地,UNISON SQUARE GARDEN,カオスが極まる,https://open.spotify.com/intl-ja/track/0lPfqcI3A8gQ9971nXxgq6?si=408bef10952b43de,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,2Kpsws23Oqf0wFwPrzJnWA,正しくなれない,['ZUTOMAYO'],j-pop,51.0,241567.0,120.19,0.0,1.0,0.47,0.33,0.44,0.79,0.75,0.96,0.28,55.0,0.5,55.0,0.92
忠地,UNISON SQUARE GARDEN,君の瞳に恋してない,https://open.spotify.com/intl-ja/track/5pOkBPwiJmEsaubkCyAsne?si=085357a4c6cb4390,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,2DwHI6gIvTHXNGmqDWGriw,秒針を噛む,['ZUTOMAYO'],j-pop,49.0,259053.0,129.2,8.0,1.0,0.49,0.36,0.45,0.8,0.76,0.94,0.24,62.0,0.46,62.0,0.96
忠地,UNISON SQUARE GARDEN,イト,https://open.spotify.com/intl-ja/track/3a5ROrkoS0v02BvZB7JHYr?si=3f50f3d7cdb740d8,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,7zbfS30vKiHU8oBs6Wi1Qp,勘冴えて悔しいわ,['ZUTOMAYO'],pop,63.0,236960.0,152.0,0.0,1.0,0.57,0.37,0.47,0.81,0.75,0.93,0.22,75.0,0.39,75.0,0.96
忠地,UNISON SQUARE GARDEN,kaleido proud fiesta,https://open.spotify.com/intl-ja/track/3MPDbVQCpr5qwUsJpbQJQt?si=ba71243c3c0c4db3,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,5tB3jH72pfXtVlwDxpiIlq,嘘じゃない,['ZUTOMAYO'],j-pop,59.0,258633.0,152.0,9.0,1.0,0.48,0.37,0.51,0.81,0.75,0.93,0.21,70.0,0.39,70.0,0.92
忠地,ポルノグラフィティ,サウダージ,https://open.spotify.com/intl-ja/track/7lUaEsQVwvNEjaJNcvc1CN?si=99426a42c18a4b42,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,失恋ソング,4cPwi7lcWxRQNEb4xC77fC,TAIDADA,['ZUTOMAYO'],pop,70.0,226026.0,143.55,7.0,1.0,0.6,0.39,0.5,0.81,0.74,0.92,0.15,65.0,0.42,65.0,0.91
忠地,ポルノグラフィティ,アゲハ蝶,https://open.spotify.com/intl-ja/track/3u924ZVORBYBPETTj6P12m?si=51deb570dbc74ce4,Happy/Excited,Happy/Excited,Tired/Sad,Happy/Excited,失恋ソング,1XeOqgzh2fZhmgxnmyiIJ8,残機,['ZUTOMAYO'],j-pop,58.0,230066.0,93.96,2.0,1.0,0.53,0.39,0.44,0.79,0.74,0.92,0.17,46.0,0.64,46.0,0.89
忠地,ポルノグラフィティ,ミュージック・アワー,https://open.spotify.com/intl-ja/track/4sfyPVdB6KTRgpbi1UGVDx?si=6b012cab1a764412,Happy/Excited,Angry/Frustrated,Tired/Sad,Happy/Excited,恋愛ソング,3sgJTMHqDwxfsBIMqvkXKE,お勉強しといてよ,['ZUTOMAYO'],pop,63.0,279200.0,132.51,7.0,1.0,0.49,0.34,0.45,0.8,0.75,0.95,0.27,65.0,0.45,65.0,0.94
忠地,ポルノグラフィティ,メリッサ,https://open.spotify.com/intl-ja/track/1c7alUM5wJn6O0rG3Gio7I?si=d0a452064d4c4ade,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,失恋ソング,3fPilEQed9XCVEMHqvXsmg,シェードの埃は延長,['ZUTOMAYO'],,59.0,,95.7,5.0,0.0,0.58,0.37,0.44,0.49,0.75,0.95,0.2,32.0,0.63,32.0,0.93
忠地,ポルノグラフィティ,アポロ,https://open.spotify.com/intl-ja/track/6wow9d9i3AB2ltYCeBWFsY?si=305481d4c9174bc8,Happy/Excited,Angry/Frustrated,Tired/Sad,Happy/Excited,恋愛ソング,2ZaTpgdhU8MKpiujnBGPoa,綺羅キラー,"['Mori Calliope', 'ZUTOMAYO']",j-pop,51.0,253066.0,143.55,7.0,1.0,0.51,0.38,0.49,0.81,0.74,0.93,0.14,67.0,0.42,67.0,0.94
忠地,ポルノグラフィティ,オー！リバル,https://open.spotify.com/intl-ja/track/5SfJVMleHrH9tDxhXHrobX?si=1f8e8793857b42d2,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,失恋ソング,3nYe3TNoETmeXkseSdnUFz,夏色,['YUZU'],,62.0,,120.19,10.0,0.0,0.54,0.37,0.46,0.5,0.75,0.93,0.21,60.0,0.5,60.0,0.94
忠地,ポルノグラフィティ,THE DAY,https://open.spotify.com/intl-ja/track/3wWPWoE2b7enVy5SIqMqm9?si=4320218cd2334be4,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,応援ソング,6LtgrHfq3Q7O9PHcAZxkEH,栄光の架橋,['YUZU'],,55.0,,83.35,10.0,0.0,0.52,0.35,0.45,0.48,0.75,0.95,0.21,18.0,0.72,18.0,0.91
忠地,ずっと真夜中でいいのに。,あいつら全員同窓会,https://open.spotify.com/intl-ja/track/2VIK6jaaKghS4QPHr6sAkv?si=5d03b72e84934fc8,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,3eodTNerNCifLYVL5BHQrp,友 ～旅立ちの時～,['YUZU'],,51.0,,143.55,7.0,1.0,0.66,0.36,0.46,0.8,0.74,0.95,0.19,68.0,0.42,68.0,0.94
忠地,ずっと真夜中でいいのに。,正しくなれない,https://open.spotify.com/intl-ja/track/2Kpsws23Oqf0wFwPrzJnWA?si=b9ef5acec6ff46a3,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,37HdW1XttEp98ooGX1RY6X,OLA!!,['YUZU'],,46.0,,114.84,5.0,1.0,0.45,0.37,0.43,0.8,0.75,0.93,0.21,54.0,0.52,54.0,0.94
忠地,ずっと真夜中でいいのに。,秒針を噛む,https://open.spotify.com/intl-ja/track/2DwHI6gIvTHXNGmqDWGriw?si=266c89f71e83405e,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,失恋ソング,6aBOMQNskwFTl330WjOkrO,表裏一体,['YUZU'],,43.0,,107.67,8.0,0.0,0.53,0.39,0.37,0.49,0.74,0.94,0.15,52.0,0.56,52.0,0.88
忠地,ずっと真夜中でいいのに。,勘冴えて悔しいわ,https://open.spotify.com/intl-ja/track/7zbfS30vKiHU8oBs6Wi1Qp?si=1887e841effd40d3,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,恋愛ソング,3XUCU0IGPrwG8otfoQdJ5y,イロトリドリ,['YUZU'],,46.0,,120.19,2.0,1.0,0.6,0.36,0.48,0.79,0.74,0.95,0.2,61.0,0.5,61.0,0.89
忠地,ずっと真夜中でいいのに。,嘘じゃない,https://open.spotify.com/intl-ja/track/5tB3jH72pfXtVlwDxpiIlq?si=c1eb90f9c76c4a62,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,2wFPlYuYlCYxu2zcutQnuL,雨のち晴レルヤ,['YUZU'],,48.0,,112.35,5.0,0.0,0.43,0.36,0.39,0.49,0.74,0.95,0.21,53.0,0.53,53.0,0.88
忠地,ずっと真夜中でいいのに。,TAIDADA,https://open.spotify.com/intl-ja/track/4cPwi7lcWxRQNEb4xC77fC?si=6bbbee68732d40ba,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,恋愛ソング,5HkOHdVwSVKawkkypYnZaZ,REASON,['YUZU'],,44.0,,117.45,9.0,1.0,0.58,0.37,0.44,0.8,0.74,0.94,0.17,56.0,0.51,56.0,0.92
忠地,ずっと真夜中でいいのに。,残機,https://open.spotify.com/intl-ja/track/1XeOqgzh2fZhmgxnmyiIJ8?si=0142acdf35104f48,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,恋愛ソング,1auxo0MzUgjI6tre1PZYIw,虹,['YUZU'],,49.0,,112.35,11.0,1.0,0.62,0.36,0.43,0.79,0.74,0.94,0.19,55.0,0.53,55.0,0.96
忠地,ずっと真夜中でいいのに。,お勉強しといてよ,https://open.spotify.com/intl-ja/track/3sgJTMHqDwxfsBIMqvkXKE?si=287ce433b69c4581,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,1GKo11Rq4FtkZFMIl1olop,ヒカレ,['YUZU'],,42.0,,139.67,7.0,1.0,0.62,0.39,0.47,0.8,0.73,0.94,0.11,68.0,0.43,68.0,0.94
忠地,ずっと真夜中でいいのに。,シェードの埃は延長,https://open.spotify.com/intl-ja/track/3fPilEQed9XCVEMHqvXsmg?si=b1f1424b759b484d,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,失恋ソング,2tlOVDJ3lQsUxz22vPJ4c4,唱,['Ado'],,63.0,,132.51,10.0,0.0,0.58,0.38,0.46,0.51,0.73,0.9,0.17,63.0,0.45,63.0,0.95
忠地,ずっと真夜中でいいのに。,綺羅キラー,https://open.spotify.com/intl-ja/track/2ZaTpgdhU8MKpiujnBGPoa?si=f7c78a5fb2d840cb,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,5YQNjKZofFhlBCIzTVY6rW,私は最強,['Ado'],,63.0,,95.7,4.0,1.0,0.53,0.35,0.39,0.79,0.75,0.95,0.2,46.0,0.63,46.0,0.88
忠地,ゆず,夏色,https://open.spotify.com/intl-ja/track/3nYe3TNoETmeXkseSdnUFz?si=14cb744b8c764d00,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,7D7GCO3CtDT1WDcj2W5VDV,ギラギラ,['Ado'],j-pop,59.0,276213.0,95.7,9.0,0.0,0.52,0.35,0.52,0.48,0.75,0.96,0.18,22.0,0.63,22.0,0.91
忠地,ゆず,栄光の架橋,https://open.spotify.com/intl-ja/track/6LtgrHfq3Q7O9PHcAZxkEH?si=5d44e44f2fdb4843,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,応援ソング,7z6qHGEKxRtwtYym2epV7l,踊,['Ado'],pop,62.0,208271.0,129.2,0.0,0.0,0.63,0.37,0.47,0.51,0.74,0.91,0.24,60.0,0.46,60.0,0.95
忠地,ゆず,友~旅立ちの時~,https://open.spotify.com/intl-ja/track/3eodTNerNCifLYVL5BHQrp?si=644d4e3fce0142b4,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,友情ソング,6EzZn96uOc9JsVGNRpx06n,うっせぇわ,['Ado'],pop,67.0,204920.0,89.1,11.0,0.0,0.67,0.37,0.44,0.49,0.73,0.93,0.19,42.0,0.67,42.0,0.94
忠地,ゆず,OLA!!,https://open.spotify.com/intl-ja/track/37HdW1XttEp98ooGX1RY6X?si=10ccfdbf0b514424,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,友情ソング,4lEk6fyJu7LLPenqL0Raj5,阿修羅ちゃん,['Ado'],j-pop,57.0,196285.0,156.61,1.0,0.0,0.57,0.35,0.45,0.5,0.75,0.97,0.21,78.0,0.38,78.0,0.92
忠地,ゆず,表裏一体,https://open.spotify.com/intl-ja/track/6aBOMQNskwFTl330WjOkrO?si=13c154bcf2f544e4,Happy/Excited,Relax/Chill,Happy/Excited,Relax/Chill,その他,2l2yRJWgMiJkfPbRNiuC25,新時代 - ウタ from ONE PIECE FILM RED,['Ado'],pop,63.0,228214.0,87.59,7.0,1.0,0.6,0.36,0.36,0.79,0.74,0.93,0.22,43.0,0.68,43.0,0.91
忠地,ゆず,イロトリドリ,https://open.spotify.com/intl-ja/track/3XUCU0IGPrwG8otfoQdJ5y?si=49035cd26e4a44e8,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,6IP3GvRj6Rc65rly1rIHq5,レディメイド,['Ado'],j-pop,56.0,244377.0,97.51,0.0,1.0,0.59,0.32,0.45,0.78,0.75,0.96,0.27,46.0,0.62,46.0,0.91
忠地,ゆず,雨のち晴レルヤ,https://open.spotify.com/intl-ja/track/2wFPlYuYlCYxu2zcutQnuL?si=0b722a6585784741,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,失恋ソング,59bPgyrdKgjWkcjxcYoaox,夜のピエロ,['Ado'],j-pop,50.0,200712.0,120.19,10.0,0.0,0.56,0.35,0.43,0.49,0.74,0.95,0.24,56.0,0.5,56.0,0.92
忠地,ゆず,REASON,https://open.spotify.com/intl-ja/track/5HkOHdVwSVKawkkypYnZaZ?si=2b20b58bd3dd4cdf,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,応援ソング,66fhCwKaIpI625T3TCpmBR,向日葵,['Ado'],,53.0,,95.7,4.0,1.0,0.46,0.32,0.46,0.77,0.75,0.97,0.23,26.0,0.63,26.0,0.87
忠地,ゆず,虹,https://open.spotify.com/intl-ja/track/1auxo0MzUgjI6tre1PZYIw?si=5360c97bf0274370,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,応援ソング,6IO5nn84TKArsi3cjpIqaD,Mela!,['Ryokuoushoku Shakai'],pop,70.0,242066.0,139.67,8.0,0.0,0.56,0.36,0.45,0.5,0.74,0.94,0.19,68.0,0.43,68.0,0.95
忠地,ゆず,ヒカレ,https://open.spotify.com/intl-ja/track/1GKo11Rq4FtkZFMIl1olop?si=eba74bfdb20c474c,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,2EmkTBTh964LQen4Vz0svg,花になって - Be a flower,['Ryokuoushoku Shakai'],pop,71.0,199333.0,129.2,7.0,1.0,0.53,0.35,0.42,0.8,0.75,0.96,0.22,61.0,0.46,61.0,0.9
忠地,Ado,唱,https://open.spotify.com/intl-ja/track/2tlOVDJ3lQsUxz22vPJ4c4?si=910cd4f41ed34e17,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,22eQvkARz49TB9Unclo2b0,恥ずかしいか青春は,['Ryokuoushoku Shakai'],j-pop,62.0,269093.0,92.29,10.0,0.0,0.58,0.36,0.38,0.48,0.74,0.95,0.21,44.0,0.65,44.0,0.88
忠地,Ado,私は最強,https://open.spotify.com/intl-ja/track/5YQNjKZofFhlBCIzTVY6rW?si=dc752e6843a44b0a,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,6SwATVDZUy3jha72jDyxe2,サマータイムシンデレラ,['Ryokuoushoku Shakai'],j-pop,60.0,228920.0,143.55,7.0,1.0,0.49,0.38,0.51,0.8,0.73,0.95,0.16,68.0,0.42,68.0,0.92
忠地,Ado,ギラギラ,https://open.spotify.com/intl-ja/track/7D7GCO3CtDT1WDcj2W5VDV?si=d2aa4fa6a1dc48db,Tired/Sad,Angry/Frustrated,Tired/Sad,Tired/Sad,鬱ソング,5K1m4aaPCxwnm9SKlWW1vh,Shout Baby,['Ryokuoushoku Shakai'],pop,64.0,265986.0,89.1,11.0,1.0,0.48,0.38,0.4,0.79,0.73,0.93,0.19,43.0,0.67,43.0,0.89
忠地,Ado,踊,https://open.spotify.com/intl-ja/track/7z6qHGEKxRtwtYym2epV7l?si=92cf2b4bcee74276,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,1WkMPKhw6w2PAaZyKpITNi,キャラクター,['Ryokuoushoku Shakai'],j-pop,53.0,249426.0,123.05,0.0,0.0,0.64,0.37,0.43,0.5,0.74,0.95,0.19,54.0,0.49,54.0,0.92
忠地,Ado,うっせぇわ,https://open.spotify.com/intl-ja/track/6EzZn96uOc9JsVGNRpx06n?si=d6cfe1bb423c41d6,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,6MBQNIHgRaxIuStAZqSeqO,僕らはいきものだから,['Ryokuoushoku Shakai'],j-pop,49.0,278360.0,152.0,2.0,1.0,0.51,0.35,0.5,0.78,0.74,0.96,0.17,65.0,0.39,65.0,0.95
忠地,Ado,阿修羅ちゃん,https://open.spotify.com/intl-ja/track/4lEk6fyJu7LLPenqL0Raj5?si=6751418839c84577,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,パーティーソング,6pEUfda5EvMmTcCjdoh6Bm,PLAYER 1,['Ryokuoushoku Shakai'],,56.0,,129.2,1.0,0.0,0.58,0.36,0.55,0.5,0.75,0.95,0.22,33.0,0.46,33.0,0.92
忠地,Ado,新時代,https://open.spotify.com/intl-ja/track/2l2yRJWgMiJkfPbRNiuC25?si=d72e73c0a6e541a9,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,7BNGOFJTHU5z7pfJjdi1Ko,始まりの歌,['Ryokuoushoku Shakai'],j-pop,55.0,266533.0,156.61,7.0,1.0,0.59,0.36,0.43,0.8,0.74,0.95,0.17,75.0,0.38,75.0,0.93
忠地,Ado,レディメイド,https://open.spotify.com/intl-ja/track/6IP3GvRj6Rc65rly1rIHq5?si=1e6fc51b549f4e0b,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,鬱ソング,4GTYvd1maBkwZ6Tjzb7D75,韻波句徒,['CHEHON'],reggae,55.0,290426.0,123.05,0.0,0.0,0.68,0.35,0.48,0.5,0.74,0.94,0.21,61.0,0.49,61.0,0.94
忠地,Ado,夜のピエロ,https://open.spotify.com/intl-ja/track/59bPgyrdKgjWkcjxcYoaox?si=6a076e791bd44e30,Relax/Chill,Angry/Frustrated,Tired/Sad,Relax/Chill,鬱ソング,4kmFJsCcbLfbKBzohqu0Pt,みどり,['CHEHON'],,54.0,,152.0,3.0,1.0,0.52,0.34,0.5,0.81,0.76,0.93,0.24,75.0,0.39,75.0,0.96
忠地,Ado,向日葵,https://open.spotify.com/intl-ja/track/66fhCwKaIpI625T3TCpmBR?si=811ec17d5d2947f7,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,5RBp3FpGTZncUX0zHD5LM2,情熱大陸,['Taro Hakase'],anime,41.0,301200.0,103.36,4.0,1.0,0.53,0.32,0.44,0.79,0.75,0.96,0.27,47.0,0.58,47.0,0.85
忠地,緑黄色社会,Mela!,https://open.spotify.com/intl-ja/track/6IO5nn84TKArsi3cjpIqaD?si=221274f2dfe84d2d,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,0kOXxc1wnFctxutEjwHwmY,Another Sky,['Taro Hakase'],,37.0,,105.47,0.0,1.0,0.49,0.33,0.45,0.75,0.74,0.96,0.2,51.0,0.57,51.0,0.97
忠地,緑黄色社会,花になって - Be a flower,https://open.spotify.com/intl-ja/track/2EmkTBTh964LQen4Vz0svg?si=f6d9304c1ac14c16,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,4KyfG3nPigWRhjIT1ZRrQV,ひまわり,['Taro Hakase'],,32.0,,172.27,9.0,1.0,0.65,0.34,0.48,0.77,0.73,0.95,0.18,82.0,0.35,82.0,0.95
忠地,緑黄色社会,恥ずかしいか青春は,https://open.spotify.com/intl-ja/track/22eQvkARz49TB9Unclo2b0?si=c6c1590980b94b56,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,7tBqAoOhF7rxWbIpT2yOn6,Another Day Of Sun,['La La Land Cast'],,47.0,,123.05,7.0,1.0,0.67,0.35,0.41,0.79,0.75,0.96,0.23,59.0,0.49,59.0,0.9
忠地,緑黄色社会,サマータイムシンデレラ,https://open.spotify.com/intl-ja/track/6SwATVDZUy3jha72jDyxe2?si=abbde6a48f254d72,Happy/Excited,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,6FhWelfRDMFZRtFUU6SIdC,怪獣,['sakanaction'],,78.0,,120.19,3.0,0.0,0.54,0.33,0.49,0.48,0.75,0.96,0.24,43.0,0.5,43.0,0.97
